"$57,026 per year (full-time),",""
"$40,158 per year (in-state, full-time); $47,448 per year (out-of-state, full-time),","$47,448"
"$67,000 per program (in-state, full-time); $67,000 per program (out-of-state, full-time),","$67,000"
"$57,300 per year (full-time),",""
"$52,828 per year (full-time),",""
"$24,478 per year (in-state, full-time); $43,460 per year (out-of-state, full-time),","$43,460"
"$43,080 per year (full-time),",""
"$57,026 per year (full-time),",""
"$42,296 per program (in-state, full-time); $70,176 per program (out-of-state, full-time),","$70,176"
"$50,000 per year (in-state, full-time); $55,000 per year (out-of-state, full-time),","$55,000"
"$52,828 per year (full-time),",""
"$58,384 per year (full-time),",""
"$48,515 per year (full-time),",""
"$53,500 per year (full-time),",""
"$51,422 per year (in-state, full-time); $53,969 per year (out-of-state, full-time),","$53,969"
"$52,900 per year (full-time),",""
"$57,300 per year (full-time),",""
"$53,500 per year (full-time),",""
"$57,300 per year (full-time),",""
"$57,026 per year (full-time),",""
"$46,460 per year (in-state, full-time); $50,778 per year (out-of-state, full-time),","$50,778"
"$56,550 per year (full-time),",""
"$50,000 per year (in-state, full-time); $55,000 per year (out-of-state, full-time),","$55,000"
"$51,422 per year (in-state, full-time); $53,969 per year (out-of-state, full-time),","$53,969"
"$56,160 per year (full-time),",""
"$58,384 per year (full-time),",""
"$52,900 per year (full-time),",""
"$56,000 per year (full-time),",""
"$56,550 per year (full-time),",""
"$57,026 per year (full-time),",""
"$57,300 per year (full-time),",""
"$52,900 per year (full-time),",""
"$53,500 per year (full-time),",""
"$56,000 per year (full-time),",""
"$58,384 per year (full-time),",""
"$50,000 per year (in-state, full-time); $55,000 per year (out-of-state, full-time),","$55,000"
"$51,422 per year (in-state, full-time); $53,969 per year (out-of-state, full-time),","$53,969"
"$52,828 per year (full-time),",""
"$33,926 per year (in-state, full-time); $48,832 per year (out-of-state, full-time),","$48,832"
"$55,050 per year (full-time),",""
"$57,300 per year (full-time),",""
"$53,500 per year (full-time),",""
"$51,422 per year (in-state, full-time); $53,969 per year (out-of-state, full-time),","$53,969"
"$56,550 per year (full-time),",""
"$58,384 per year (full-time),",""
"$57,026 per year (full-time),",""
"$50,000 per year (in-state, full-time); $55,000 per year (out-of-state, full-time),","$55,000"
"$52,900 per year (full-time),",""
"$52,828 per year (full-time),",""
"$57,920 per year (full-time),",""
"$55,800 per year (full-time),",""
"$57,026 per year (full-time),",""
"$57,300 per year (full-time),",""
"$50,000 per year (in-state, full-time); $55,000 per year (out-of-state, full-time),","$55,000"
"$56,550 per year (full-time),",""
"$22,316 per year (in-state, full-time); $42,082 per year (out-of-state, full-time),","$42,082"
"$58,384 per year (full-time),",""
"$53,500 per year (full-time),",""
"$24,478 per year (in-state, full-time); $43,460 per year (out-of-state, full-time),","$43,460"
"$33,926 per year (in-state, full-time); $48,832 per year (out-of-state, full-time),","$48,832"
"$57,920 per year (full-time),",""
"$26,146 per year (in-state, full-time); $41,476 per year (out-of-state, full-time),","$41,476"
"$21,676 per year (in-state, full-time); $34,886 per year (out-of-state, full-time),","$34,886"
"$26,968 per year (in-state, full-time); $44,280 per year (out-of-state, full-time),","$44,280"
"$57,300 per year (full-time),",""
"$23,002 per year (in-state, full-time); $37,550 per year (out-of-state, full-time),","$37,550"
"$55,800 per year (full-time),",""
"$57,026 per year (full-time),",""
"$22,316 per year (in-state, full-time); $42,082 per year (out-of-state, full-time),","$42,082"
"$50,000 per year (in-state, full-time); $55,000 per year (out-of-state, full-time),","$55,000"
"$34,539 per program (in-state, full-time); $65,355 per program (out-of-state, full-time),","$65,355"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$1,286 per credit (full-time),",""
"$41,250 per year (full-time),",""
"$11,432 per year (in-state, full-time); $24,698 per year (out-of-state, full-time),","$24,698"
"$11,336 per year (in-state, full-time); $28,648 per year (out-of-state, full-time),","$28,648"
"$19,616 per year (in-state, full-time); $39,666 per year (out-of-state, full-time),","$39,666"
"$1,712 per credit (full-time),",""
"$7,400 per year (in-state, full-time); $22,400 per year (out-of-state, full-time),","$22,400"
"$397 per credit (in-state, full-time); $1,155 per credit (out-of-state, full-time),","$1,155"
"$13,278 per year (in-state, full-time); $22,602 per year (out-of-state, full-time),","$22,602"
"$1,712 per credit (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$41,250 per year (full-time),",""
"$38,480 per year (full-time),",""
"$1,286 per credit (full-time),",""
"$17,670 per year (in-state, full-time); $30,374 per year (out-of-state, full-time),","$30,374"
"$8,402 per year (in-state, full-time); $16,338 per year (out-of-state, full-time),","$16,338"
"$11,336 per year (in-state, full-time); $28,648 per year (out-of-state, full-time),","$28,648"
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$13,278 per year (in-state, full-time); $22,602 per year (out-of-state, full-time),","$22,602"
"$13,623 per year (in-state, full-time); $26,241 per year (out-of-state, full-time),","$26,241"
"$41,250 per year (full-time),",""
"$38,480 per year (full-time),",""
"$1,712 per credit (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$1,286 per credit (full-time),",""
"$19,616 per year (in-state, full-time); $39,666 per year (out-of-state, full-time),","$39,666"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$42,224 per year (full-time),",""
"$11,220 per year (in-state, full-time); $15,102 per year (out-of-state, full-time),","$15,102"
"$13,278 per year (in-state, full-time); $22,602 per year (out-of-state, full-time),","$22,602"
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$17,670 per year (in-state, full-time); $30,374 per year (out-of-state, full-time),","$30,374"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$41,250 per year (full-time),",""
"$19,616 per year (in-state, full-time); $39,666 per year (out-of-state, full-time),","$39,666"
"$551 per credit (in-state, full-time); $1,188 per credit (out-of-state, full-time),","$1,188"
"$11,432 per year (in-state, full-time); $24,698 per year (out-of-state, full-time),","$24,698"
"$1,712 per credit (full-time),",""
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$8,402 per year (in-state, full-time); $16,338 per year (out-of-state, full-time),","$16,338"
"$17,670 per year (in-state, full-time); $30,374 per year (out-of-state, full-time),","$30,374"
"$11,220 per year (in-state, full-time); $15,102 per year (out-of-state, full-time),","$15,102"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$1,286 per credit (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$1,712 per credit (full-time),",""
"$7,400 per year (in-state, full-time); $22,400 per year (out-of-state, full-time),","$22,400"
"$19,616 per year (in-state, full-time); $39,666 per year (out-of-state, full-time),","$39,666"
"$13,278 per year (in-state, full-time); $22,602 per year (out-of-state, full-time),","$22,602"
"$11,336 per year (in-state, full-time); $28,648 per year (out-of-state, full-time),","$28,648"
"$13,623 per year (in-state, full-time); $26,241 per year (out-of-state, full-time),","$26,241"
"$11,432 per year (in-state, full-time); $24,698 per year (out-of-state, full-time),","$24,698"
"$397 per credit (in-state, full-time); $1,155 per credit (out-of-state, full-time),","$1,155"
"$19,616 per year (in-state, full-time); $39,666 per year (out-of-state, full-time),","$39,666"
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$11,220 per year (in-state, full-time); $15,102 per year (out-of-state, full-time),","$15,102"
"$17,670 per year (in-state, full-time); $30,374 per year (out-of-state, full-time),","$30,374"
"$1,712 per credit (full-time),",""
"$7,400 per year (in-state, full-time); $22,400 per year (out-of-state, full-time),","$22,400"
"$42,224 per year (full-time),",""
"$1,473 per credit (full-time),",""
"$397 per credit (in-state, full-time); $1,155 per credit (out-of-state, full-time),","$1,155"
"$38,480 per year (full-time),",""
"$551 per credit (in-state, full-time); $1,188 per credit (out-of-state, full-time),","$1,188"
"$630 per credit (in-state, full-time); $1,206 per credit (out-of-state, full-time),","$1,206"
"$19,616 per year (in-state, full-time); $39,666 per year (out-of-state, full-time),","$39,666"
"$41,250 per year (full-time),",""
"$7,400 per year (in-state, full-time); $22,400 per year (out-of-state, full-time),","$22,400"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$1,286 per credit (full-time),",""
"$1,712 per credit (full-time),",""
"$13,623 per year (in-state, full-time); $26,241 per year (out-of-state, full-time),","$26,241"
"$13,278 per year (in-state, full-time); $22,602 per year (out-of-state, full-time),","$22,602"
"$11,336 per year (in-state, full-time); $28,648 per year (out-of-state, full-time),","$28,648"
"$11,432 per year (in-state, full-time); $24,698 per year (out-of-state, full-time),","$24,698"
"$1,712 per credit (full-time),",""
"$330 per credit (in-state, full-time); $772 per credit (out-of-state, full-time),","$772"
"$13,230 per year (in-state, full-time); $20,898 per year (out-of-state, full-time),","$20,898"
"$8,402 per year (in-state, full-time); $16,338 per year (out-of-state, full-time),","$16,338"
"$13,278 per year (in-state, full-time); $22,602 per year (out-of-state, full-time),","$22,602"
"$449 per credit (in-state, full-time); $1,249 per credit (out-of-state, full-time),","$1,249"
"$13,623 per year (in-state, full-time); $26,241 per year (out-of-state, full-time),","$26,241"
"$11,432 per year (in-state, full-time); $24,698 per year (out-of-state, full-time),","$24,698"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$551 per credit (in-state, full-time); $1,188 per credit (out-of-state, full-time),","$1,188"
"$551 per credit (in-state, full-time); $1,188 per credit (out-of-state, full-time),","$1,188"
"$7,400 per year (in-state, full-time); $22,400 per year (out-of-state, full-time),","$22,400"
"$4,366 per year (in-state, full-time); $17,815 per year (out-of-state, full-time),","$17,815"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$337 per credit (in-state, full-time); $869 per credit (out-of-state, full-time),","$869"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$11,336 per year (in-state, full-time); $28,648 per year (out-of-state, full-time),","$28,648"
"$449 per credit (in-state, full-time); $1,249 per credit (out-of-state, full-time),","$1,249"
"$17,670 per year (in-state, full-time); $30,374 per year (out-of-state, full-time),","$30,374"
"$357 per credit (in-state, full-time); $1,182 per credit (out-of-state, full-time),","$1,182"
"$397 per credit (in-state, full-time); $1,155 per credit (out-of-state, full-time),","$1,155"
"$7,400 per year (in-state, full-time); $22,400 per year (out-of-state, full-time),","$22,400"
"$17,670 per year (in-state, full-time); $30,374 per year (out-of-state, full-time),","$30,374"
"$11,336 per year (in-state, full-time); $28,648 per year (out-of-state, full-time),","$28,648"
"$178 per credit (in-state, full-time); $709 per credit (out-of-state, full-time),","$709"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$38,084 per year (full-time),",""
"$41,770 per year (full-time),",""
"$43,950 per year (full-time),",""
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$38,650 per year (full-time),",""
"$277 per credit (in-state, full-time); $577 per credit (out-of-state, full-time),","$577"
"$29,500 per year (full-time),",""
"$11,020 per year (in-state, full-time); $23,760 per year (out-of-state, full-time),","$23,760"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$12,726 per year (in-state, full-time); $28,602 per year (out-of-state, full-time),","$28,602"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$18,672 per year (in-state, full-time); $31,512 per year (out-of-state, full-time),","$31,512"
"$12,562 per year (in-state, full-time); $27,664 per year (out-of-state, full-time),","$27,664"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$13,930 per year (in-state, full-time); $26,790 per year (out-of-state, full-time),","$26,790"
"$42,350 per year (full-time),",""
"$10,001 per year (in-state, full-time); $24,549 per year (out-of-state, full-time),","$24,549"
"$1,119 per credit (full-time),",""
"$43,350 per year (full-time),",""
"$28,242 per year (full-time),",""
"$11,704 per year (in-state, full-time); $29,016 per year (out-of-state, full-time),","$29,016"
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$29,500 per year (full-time),",""
"$12,589 per year (in-state, full-time); $29,983 per year (out-of-state, full-time),","$29,983"
"$277 per credit (in-state, full-time); $577 per credit (out-of-state, full-time),","$577"
"$8,940 per year (in-state, full-time); $20,814 per year (out-of-state, full-time),","$20,814"
"$6,883 per year (in-state, full-time); $18,931 per year (out-of-state, full-time),","$18,931"
"$15,387 per year (in-state, full-time); $30,489 per year (out-of-state, full-time),","$30,489"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$394 per credit (in-state, full-time); $992 per credit (out-of-state, full-time),","$992"
"$597 per credit (in-state, full-time); $1,173 per credit (out-of-state, full-time),","$1,173"
"$18,672 per year (in-state, full-time); $31,512 per year (out-of-state, full-time),","$31,512"
"$10,458 per year (in-state, full-time); $21,546 per year (out-of-state, full-time),","$21,546"
"$11,704 per year (in-state, full-time); $29,016 per year (out-of-state, full-time),","$29,016"
"$178 per credit (in-state, full-time); $709 per credit (out-of-state, full-time),","$709"
"$309 per credit (in-state, full-time); $934 per credit (out-of-state, full-time),","$934"
"$327 per credit (in-state, full-time); $738 per credit (out-of-state, full-time),","$738"
"$10,202 per year (in-state, full-time); $25,612 per year (out-of-state, full-time),","$25,612"
"$350 per credit (in-state, full-time); $827 per credit (out-of-state, full-time),","$827"
"$7,866 per year (in-state, full-time); $23,598 per year (out-of-state, full-time),","$23,598"
"$11,736 per year (in-state, full-time); $25,168 per year (out-of-state, full-time),","$25,168"
"$6,264 per year (in-state, full-time); $15,828 per year (out-of-state, full-time),","$15,828"
"$10,372 per year (in-state, full-time); $22,552 per year (out-of-state, full-time),","$22,552"
"$10,280 per year (in-state, full-time); $28,768 per year (out-of-state, full-time),","$28,768"
"$300 per credit (in-state, full-time); $801 per credit (out-of-state, full-time),","$801"
"$43,930 per year (full-time),",""
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$42,350 per year (full-time),",""
"$41,770 per year (full-time),",""
"$43,950 per year (full-time),",""
"$27,700 per year (full-time),",""
"$13,930 per year (in-state, full-time); $26,790 per year (out-of-state, full-time),","$26,790"
"$36,610 per year (full-time),",""
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$42,400 per year (full-time),",""
"$42,500 per year (full-time),",""
"$37,120 per year (full-time),",""
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$22,196 per year (in-state, full-time); $36,348 per year (out-of-state, full-time),","$36,348"
"$1,712 per credit (full-time),",""
"$43,380 per year (full-time),",""
"$15,387 per year (in-state, full-time); $30,489 per year (out-of-state, full-time),","$30,489"
"$47,340 per year (full-time),",""
"$29,500 per year (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$37,576 per year (full-time),",""
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$41,770 per year (full-time),",""
"$38,084 per year (full-time),",""
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$43,950 per year (full-time),",""
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$38,650 per year (full-time),",""
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$12,192 per year (in-state, full-time); $27,294 per year (out-of-state, full-time),","$27,294"
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$27,240 per year (in-state, full-time); $27,240 per year (out-of-state, full-time),","$27,240"
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$38,900 per year (full-time),",""
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$29,500 per year (full-time),",""
"$43,380 per year (full-time),",""
"$12,726 per year (in-state, full-time); $28,602 per year (out-of-state, full-time),","$28,602"
"$27,700 per year (full-time),",""
"$6,883 per year (in-state, full-time); $18,931 per year (out-of-state, full-time),","$18,931"
"$18,672 per year (in-state, full-time); $31,512 per year (out-of-state, full-time),","$31,512"
"$43,930 per year (full-time),",""
"$43,350 per year (full-time),",""
"$36,610 per year (full-time),",""
"$12,562 per year (in-state, full-time); $27,664 per year (out-of-state, full-time),","$27,664"
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$43,950 per year (full-time),",""
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$41,770 per year (full-time),",""
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$38,900 per year (full-time),",""
"$29,500 per year (full-time),",""
"$43,380 per year (full-time),",""
"$277 per credit (in-state, full-time); $577 per credit (out-of-state, full-time),","$577"
"$15,387 per year (in-state, full-time); $30,489 per year (out-of-state, full-time),","$30,489"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$38,084 per year (full-time),",""
"$18,672 per year (in-state, full-time); $31,512 per year (out-of-state, full-time),","$31,512"
"$13,930 per year (in-state, full-time); $26,790 per year (out-of-state, full-time),","$26,790"
"$1,260 per credit (full-time),",""
"$38,650 per year (full-time),",""
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$12,726 per year (in-state, full-time); $28,602 per year (out-of-state, full-time),","$28,602"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$43,930 per year (full-time),",""
"$9,370 per year (in-state, full-time); $16,680 per year (out-of-state, full-time),","$16,680"
"$41,770 per year (full-time),",""
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$38,900 per year (full-time),",""
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$29,500 per year (full-time),",""
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$38,650 per year (full-time),",""
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$28,242 per year (full-time),",""
"$13,930 per year (in-state, full-time); $26,790 per year (out-of-state, full-time),","$26,790"
"$11,020 per year (in-state, full-time); $23,760 per year (out-of-state, full-time),","$23,760"
"$47,340 per year (full-time),",""
"$36,610 per year (full-time),",""
"$277 per credit (in-state, full-time); $577 per credit (out-of-state, full-time),","$577"
"$11,704 per year (in-state, full-time); $29,016 per year (out-of-state, full-time),","$29,016"
"$12,192 per year (in-state, full-time); $27,294 per year (out-of-state, full-time),","$27,294"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$37,576 per year (full-time),",""
"$43,930 per year (full-time),",""
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$42,350 per year (full-time),",""
"$41,770 per year (full-time),",""
"$43,950 per year (full-time),",""
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$38,084 per year (full-time),",""
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$38,900 per year (full-time),",""
"$29,500 per year (full-time),",""
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$38,650 per year (full-time),",""
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$12,562 per year (in-state, full-time); $27,664 per year (out-of-state, full-time),","$27,664"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$11,020 per year (in-state, full-time); $23,760 per year (out-of-state, full-time),","$23,760"
"$28,242 per year (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$11,704 per year (in-state, full-time); $29,016 per year (out-of-state, full-time),","$29,016"
"$47,340 per year (full-time),",""
"$43,930 per year (full-time),",""
"$36,610 per year (full-time),",""
"$277 per credit (in-state, full-time); $577 per credit (out-of-state, full-time),","$577"
"$12,192 per year (in-state, full-time); $27,294 per year (out-of-state, full-time),","$27,294"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$43,950 per year (full-time),",""
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
"$38,900 per year (full-time),",""
"$43,930 per year (full-time),",""
"$38,084 per year (full-time),",""
"$41,770 per year (full-time),",""
"$29,500 per year (full-time),",""
"$8,700 per year (in-state, full-time); $24,033 per year (out-of-state, full-time),","$24,033"
"$18,672 per year (in-state, full-time); $31,512 per year (out-of-state, full-time),","$31,512"
"$15,387 per year (in-state, full-time); $30,489 per year (out-of-state, full-time),","$30,489"
"$13,930 per year (in-state, full-time); $26,790 per year (out-of-state, full-time),","$26,790"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$42,350 per year (full-time),",""
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$36,610 per year (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$35,500 per year (full-time),",""
"$38,650 per year (full-time),",""
"$12,726 per year (in-state, full-time); $28,602 per year (out-of-state, full-time),","$28,602"
"$14,570 per year (in-state, full-time); $22,320 per year (out-of-state, full-time),","$22,320"
"$43,380 per year (full-time),",""
"$10,584 per year (in-state, full-time); $26,860 per year (out-of-state, full-time),","$26,860"
"$22,518 per year (in-state, full-time); $41,914 per year (out-of-state, full-time),","$41,914"
"$41,770 per year (full-time),",""
"$43,380 per year (full-time),",""
"$43,950 per year (full-time),",""
"$11,220 per year (in-state, full-time); $26,322 per year (out-of-state, full-time),","$26,322"
"$29,500 per year (full-time),",""
"$11,839 per year (in-state, full-time); $25,166 per year (out-of-state, full-time),","$25,166"
"$10,677 per year (in-state, full-time); $20,926 per year (out-of-state, full-time),","$20,926"
"$10,332 per year (in-state, full-time); $29,134 per year (out-of-state, full-time),","$29,134"
"$18,672 per year (in-state, full-time); $31,512 per year (out-of-state, full-time),","$31,512"
"$277 per credit (in-state, full-time); $577 per credit (out-of-state, full-time),","$577"
"$47,340 per year (full-time),",""
"$6,883 per year (in-state, full-time); $18,931 per year (out-of-state, full-time),","$18,931"
"$12,589 per year (in-state, full-time); $29,983 per year (out-of-state, full-time),","$29,983"
"$16,352 per year (in-state, full-time); $29,618 per year (out-of-state, full-time),","$29,618"
"$11,704 per year (in-state, full-time); $29,016 per year (out-of-state, full-time),","$29,016"
"$1,260 per credit (full-time),",""
"$28,242 per year (full-time),",""
"$9,564 per year (in-state, full-time); $17,506 per year (out-of-state, full-time),","$17,506"
